"Uberstrain","ST_Country","N_human_e.coli_shigella","N_bovine_e.coli_shigella","N_swine_e.coli_shigella","N_poultry_e.coli_shigella","N_dog_e.coli_shigella","N_water_e.coli_shigella","Name.x","Barcode.x","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).x","Source Niche.x","Source Type.x","Source Details.x","Collection Year.x","Collection Month.x","Collection Day.x","Collection Time.x","Continent.x","Country.x","Region.x","District.x","City.x","Post Code.x","Latitude.x","Longitude.x","Lab Contact.x","Species.x","Serological Group.x","Serotype.x","EcoR Cluster.x","Path/Nonpath.x","Simple Patho.x","Comment.x","Simple Disease.x","Bio Project ID.x","Project ID.x","Disease.x","Sample ID.x","Secondary Sample ID.x","Date Entered.x","Release Date.x","Differences","ST","ST Complex","Lineage","Subspecies","adk","fumC","gyrB","icd","mdh","purA","recA","is_common_ST","is_common_country","is_bovine","is_swine","is_poultry","is_human","is_human2","is_dog","is_water","is_concerned_host","Name.y","Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status).y","Source Niche.y","Source Type.y","Source Details.y","Collection Year.y","Collection Month.y","Collection Day.y","Collection Time.y","Continent.y","Country.y","Region.y","District.y","City.y","Post Code.y","Latitude.y","Longitude.y","Lab Contact.y","Species.y","Serological Group.y","Serotype.y","EcoR Cluster.y","Path/Nonpath.y","Simple Patho.y","Simple Disease.y","Comment.y","Bio Project ID.y","Project ID.y","Disease.y","Sample ID.y","Secondary Sample ID.y","Date Entered.y","Release Date.y","Barcode.y","Status","Coverage","N50","Length","Contig Number(>=200 bp)","Low Quality Bases","Version","Assembly barcode"
"ESC_DA4467AA","11_Canada",324,221,75,0,0,10,"8327","ESC_DA4467AA","SRR3195829;ILLUMINA;Paired;;SRX1606129;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447609","SRS1315702",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8327","SRR3195829;ILLUMINA;Paired;;SRX1606129;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447609","SRS1315702",2016-07-01,2016-03-29,"ESC_DA4467AA","Assembled",64,94506,5467510,339,89935,3.41,"ESC_HA6242AA_AS"
"ESC_DA4468AA","11_Canada",324,221,75,0,0,10,"8323","ESC_DA4468AA","SRR3195828;ILLUMINA;Paired;;SRX1606128;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447608","SRS1315703",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8323","SRR3195828;ILLUMINA;Paired;;SRX1606128;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447608","SRS1315703",2016-07-01,2016-03-29,"ESC_DA4468AA","Assembled",93,141570,5398167,308,43289,3.41,"ESC_HA6241AA_AS"
"ESC_DA4469AA","11_Canada",324,221,75,0,0,10,"8320","ESC_DA4469AA","SRR3195827;ILLUMINA;Paired;;SRX1606127;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447607","SRS1315704",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8320","SRR3195827;ILLUMINA;Paired;;SRX1606127;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447607","SRS1315704",2016-07-01,2016-03-29,"ESC_DA4469AA","Assembled",95,111537,5400283,299,39347,3.41,"ESC_HA6240AA_AS"
"ESC_DA4470AA","11_Canada",324,221,75,0,0,10,"8306","ESC_DA4470AA","SRR3195826;ILLUMINA;Paired;;SRX1606126;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447606","SRS1315705",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8306","SRR3195826;ILLUMINA;Paired;;SRX1606126;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447606","SRS1315705",2016-07-01,2016-03-29,"ESC_DA4470AA","Assembled",89,142688,5401170,327,62097,3.41,"ESC_HA6239AA_AS"
"ESC_DA4471AA","11_Canada",324,221,75,0,0,10,"8303","ESC_DA4471AA","SRR3195825;ILLUMINA;Paired;;SRX1606125;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447605","SRS1315706",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8303","SRR3195825;ILLUMINA;Paired;;SRX1606125;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447605","SRS1315706",2016-07-01,2016-03-29,"ESC_DA4471AA","Assembled",103,100404,5405994,328,80516,3.41,"ESC_HA6238AA_AS"
"ESC_DA4472AA","11_Canada",324,221,75,0,0,10,"8302","ESC_DA4472AA","SRR3195824;ILLUMINA;Paired;;SRX1606124;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447604","SRS1315707",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8302","SRR3195824;ILLUMINA;Paired;;SRX1606124;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447604","SRS1315707",2016-07-01,2016-03-29,"ESC_DA4472AA","Assembled",85,124420,5398708,312,48167,3.41,"ESC_HA6237AA_AS"
"ESC_DA4473AA","11_Canada",324,221,75,0,0,10,"8301","ESC_DA4473AA","SRR3195823;ILLUMINA;Paired;;SRX1606123;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447603","SRS1315708",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8301","SRR3195823;ILLUMINA;Paired;;SRX1606123;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447603","SRS1315708",2016-07-01,2016-03-29,"ESC_DA4473AA","Assembled",79,142785,5400971,301,33060,3.41,"ESC_HA6236AA_AS"
"ESC_DA4474AA","11_Canada",324,221,75,0,0,10,"8298","ESC_DA4474AA","SRR3195822;ILLUMINA;Paired;;SRX1606122;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447602","SRS1315709",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8298","SRR3195822;ILLUMINA;Paired;;SRX1606122;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447602","SRS1315709",2016-07-01,2016-03-29,"ESC_DA4474AA","Assembled",44,66935,5389515,367,97320,3.41,"ESC_HA6235AA_AS"
"ESC_DA4476AA","11_Canada",324,221,75,0,0,10,"8297","ESC_DA4476AA","SRR3195820;ILLUMINA;Paired;;SRX1606120;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447601","SRS1315693",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8297","SRR3195820;ILLUMINA;Paired;;SRX1606120;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447601","SRS1315693",2016-07-01,2016-03-29,"ESC_DA4476AA","Assembled",74,118266,5406486,295,29670,3.41,"ESC_HA6233AA_AS"
"ESC_DA4477AA","11_Canada",324,221,75,0,0,10,"8294","ESC_DA4477AA","SRR3195819;ILLUMINA;Paired;;SRX1606119;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447600","SRS1315694",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8294","SRR3195819;ILLUMINA;Paired;;SRX1606119;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447600","SRS1315694",2016-07-01,2016-03-29,"ESC_DA4477AA","Assembled",101,142101,5404092,311,39344,3.41,"ESC_HA6232AA_AS"
"ESC_DA4478AA","11_Canada",324,221,75,0,0,10,"8292","ESC_DA4478AA","SRR3195818;ILLUMINA;Paired;;SRX1606118;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447599","SRS1315695",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8292","SRR3195818;ILLUMINA;Paired;;SRX1606118;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447599","SRS1315695",2016-07-01,2016-03-29,"ESC_DA4478AA","Assembled",71,142785,5406177,309,28313,3.41,"ESC_HA6231AA_AS"
"ESC_DA4479AA","11_Canada",324,221,75,0,0,10,"8291","ESC_DA4479AA","SRR3195817;ILLUMINA;Paired;;SRX1606117;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447598","SRS1315696",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8291","SRR3195817;ILLUMINA;Paired;;SRX1606117;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447598","SRS1315696",2016-07-01,2016-03-29,"ESC_DA4479AA","Assembled",74,100768,5409281,300,49169,3.41,"ESC_HA6230AA_AS"
"ESC_DA4480AA","11_Canada",324,221,75,0,0,10,"8218","ESC_DA4480AA","SRR3195816;ILLUMINA;Paired;;SRX1606116;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,"","North America","Canada","Alberta","","","",NA,NA,"United State Department of Agriculture","Escherichia coli","","O157:H7","","","","","","PRJNA291880","SRP070986","","SAMN04447597","SRS1315697",2016-07-01,2016-03-29,NA,11,"ST11 Cplx","ABD",NA,12,12,8,12,15,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","8218","SRR3195816;ILLUMINA;Paired;;SRX1606116;SRA","Livestock","Bovine","Cattle Hide",2003,9,NA,NA,"North America","Canada","Alberta","","",NA,NA,NA,"United State Department of Agriculture","Escherichia coli",NA,"O157:H7",NA,NA,NA,NA,NA,"PRJNA291880","SRP070986",NA,"SAMN04447597","SRS1315697",2016-07-01,2016-03-29,"ESC_DA4480AA","Assembled",83,90782,5402436,352,82000,3.41,"ESC_HA6229AA_AS"
